1.wav,"clear left"
2.wav,"clear to your left"
3.wav,"left side clear"
4.wav,"clear left"
5.wav,"clear left"
6.wav,"all clear to the left"
7.wav,"clear left"
8.wav,"clear left"
9.wav,"all clear left"
