1.wav,"okay, I'll spot"
2.wav,"okay, I can give them calls"
3.wav,"okay, I'll do the spotting"
4.wav,"okay, I'll spot"
5.wav,"okay, mate, I'll spot"
6.wav,"okay, mate, I'll do the spotting"
7.wav,"okay, mate, no problem, I'll do the spotting"
8.wav,"okay, mate, I'll give calls"
