1.wav,"okay, no more spotting"
2.wav,"okay, no more spotter calls"
3.wav,"okay, mate, I'll stop spotting"
4.wav,"okay, mate, no more spotting calls"
5.wav,"okay, no more spotting"
6.wav,"okay, mate, I won't do the spotting"
7.wav,"okay, mate, no problem, no more spotting"
